Time  Coordinate0  Coordinate1  Coordinate2  Forces00  Forces01  Forces02  Displacements00  Displacements01  Displacements02  
0.0100000000000000  -0.0456863715455544  0.0000000000000000  1.0006811560916309  -2.1066485449246239  0.0000000000000000  1.6903028554986790  0.0051713832824358  0.0000000000000000  0.0007587950495734  
0.0200000000000000  -0.0456863715455544  0.0000000000000000  1.0006811560916309  -2.3976340237803839  -0.0000000000000000  2.0198341517366663  0.0061140016569583  0.0000000000000000  0.0008635640927424  
0.0300000000000000  -0.0456863715455544  0.0000000000000000  1.0006811560916309  -2.2994201716878453  0.0000000000000000  2.0222071100620225  0.0071404739410253  0.0000000000000000  0.0009680451720729  
0.0400000000000000  -0.0456863715455544  0.0000000000000000  1.0006811560916309  -2.2072689356449904  -0.0000000000000000  1.8610899950369482  0.0082882305853305  0.0000000000000000  0.0010952158107568  
0.0500000000000000  -0.0456863715455544  0.0000000000000000  1.0006811560916309  -2.1360438216511297  -0.0000000000000000  1.6676670262639310  0.0095185379818807  0.0000000000000000  0.0012241134891904  
0.0600000000000000  -0.0456863715455544  0.0000000000000000  1.0006811560916309  -2.0654917001886997  -0.0000000000000000  1.4848415109559809  0.0107841263021501  0.0000000000000000  0.0012986818792087  
0.0700000000000000  -0.0456863715455544  0.0000000000000000  1.0006811560916309  -1.9986802440019080  -0.0000000000000000  1.3342593671561989  0.0120361215139077  0.0000000000000000  0.0012626354671252  
0.0800000000000000  -0.0456863715455544  0.0000000000000000  1.0006811560916309  -1.9390779688043125  0.0000000000000000  1.2166805843291377  0.0132738883194933  0.0000000000000000  0.0011000135785864  
0.0900000000000000  -0.0456863715455544  0.0000000000000000  1.0006811560916309  -1.8788910495533417  0.0000000000000000  1.1215312450331805  0.0145336591143737  0.0000000000000000  0.0008367295195973  
0.1000000000000000  -0.0456863715455544  0.0000000000000000  1.0006811560916309  -1.8788910495533417  0.0000000000000000  1.1215312450331805  0.0158750495040918  0.0000000000000000  0.0005169294408703  
